6.23219970703125,0.10668000221252441
6.149898681640625,0.039238872528076174
6.049494018554688,0.004025235176086426
5.9431005859375,0.005334806442260742
5.8435791015625,0.042976665496826175
5.762872924804688,0.11233502388000488
5.695601196289062,0.1954564094543457
5.632681884765625,0.28191959381103515
5.574285888671875,0.3715000534057617
5.520567016601563,0.4639604568481445
5.471666259765625,0.5590574264526368
5.427714233398437,0.6565403747558594
5.3888232421875,0.7561507415771485
5.355104370117187,0.8576286315917969
5.326634521484375,0.9607023620605469
5.303500366210938,1.0651028442382813
5.285762939453125,1.1705547332763673
5.273465576171875,1.2767784881591797
5.2666455078125,1.3834941101074218
5.2651300048828125,1.490419921875
5.2651300048828125,1.5973648071289064
5.2651300048828125,1.7043096923828125
5.2651300048828125,1.8112547302246094
5.2651300048828125,1.9181997680664062
5.2651300048828125,2.0251449584960937
5.2651300048828125,2.13208984375
5.2651300048828125,2.2390350341796874
5.2651300048828125,2.345979919433594
5.2651300048828125,2.452925109863281
5.2651300048828125,2.5598699951171877
5.2651300048828125,2.666815185546875
5.2651300048828125,2.7737600708007815
5.2651300048828125,2.8807052612304687
5.2651300048828125,2.987650146484375
5.2651300048828125,3.0945953369140624
5.2651300048828125,3.201540222167969
5.2651300048828125,3.308485412597656
5.2651300048828125,3.4154302978515627
5.2651300048828125,3.52237548828125
5.2651300048828125,3.6293203735351565
5.2651300048828125,3.7362655639648437
5.2651300048828125,3.84321044921875
5.2651300048828125,3.9501553344726563
5.2651300048828125,4.057100524902344
5.264529418945313,4.163752746582031
5.180435791015625,4.229826049804688
5.096343383789063,4.295899047851562
5.0122506713867185,4.361972045898438
4.928157653808594,4.428045043945312
4.844065246582032,4.494117736816406
4.759972229003906,4.560191040039062
4.6758795166015625,4.626264038085938
4.591786499023438,4.6923370361328125
4.507694091796875,4.758410034179688
4.42360107421875,4.824483032226563
4.339508056640625,4.890556030273437
4.255415344238282,4.956629333496094
4.171322937011719,5.022702026367187
4.087229919433594,5.088775024414063
4.003136901855469,5.1548486328125005
3.919044189453125,5.220921630859375
3.8349517822265624,5.2869940185546875
3.7508587646484375,5.353067016601563
3.6667657470703126,5.419140625
3.5826730346679687,5.485213623046875
3.4985806274414064,5.551286010742188
3.4144876098632815,5.617359619140625
3.330394592285156,5.6834326171875
3.2463018798828127,5.7495056152343755
3.162209167480469,5.815578002929688
3.078116455078125,5.881651611328125
2.9940234375,5.947724609375
2.909930419921875,6.013797607421875
2.8258380126953124,6.07987060546875
2.7417453002929686,6.145943603515625
2.6576522827148437,6.2120166015625005
2.5735595703125003,6.278089599609375
2.4894668579101564,6.344162597656251
2.405373992919922,6.410235595703125
2.3212811279296877,6.47630859375
2.2371881103515627,6.542381591796875
2.153095703125,6.60845458984375
2.069002838134766,6.674527587890625
1.9849099731445312,6.7406005859375
1.9008174133300781,6.8066735839843755
1.8167245483398438,6.87274658203125
1.7326316833496094,6.938819580078125
1.6485386657714844,7.004892578125
1.564446258544922,7.070965576171875
1.4803533935546875,7.13703857421875
1.3962603759765626,7.203111572265625
1.3121675109863282,7.2691845703125
1.2280751037597657,7.335257568359375
1.143982162475586,7.4013305664062505
1.0598892974853515,7.467403564453125
0.9757963562011719,7.5334765625
0.8917034149169922,7.599549560546875
0.8076110076904297,7.66562255859375
0.7235185241699219,7.731695556640625
0.639425163269043,7.7977685546875
0.5553327560424804,7.8638415527343755
0.47123935699462893,7.929915161132812
0.38714691162109377,7.995987548828126
0.30305448532104495,8.062060546875
0.21896106719970704,8.128134155273438
0.1348686408996582,8.19420654296875
0.12242985725402833,8.29510498046875
0.12242985725402833,8.40205078125
0.12242984771728516,8.508995361328125
0.12242984771728516,8.615941162109376
0.122429838180542,8.7228857421875
0.122429838180542,8.829830322265625
0.12242982864379882,8.936776123046876
0.12242982864379882,9.043720703125
0.12242981910705567,9.150665283203125
0.12242981910705567,9.257611083984376
0.1224298095703125,9.3645556640625
0.1626318359375,9.413165893554687
0.26257110595703126,9.375095825195313
0.36251007080078124,9.337025756835938
0.46245025634765624,9.298955078125001
0.5623892211914062,9.260885009765625
0.6623281860351563,9.22281494140625
0.7622683715820313,9.184744873046876
0.8622076416015625,9.1466748046875
0.9621466064453125,9.108604736328125
1.0620867919921875,9.070534057617188
1.1620257568359376,9.03246337890625
1.2619659423828125,8.994393310546876
1.3619049072265625,8.9563232421875
1.4618441772460937,8.918253173828125
1.5617843627929688,8.880182495117188
1.6617233276367187,8.842112426757813
1.7616622924804688,8.804042358398437
1.8616024780273437,8.7659716796875
1.9615414428710938,8.727901611328125
2.061481628417969,8.68983154296875
2.1614208984375,8.651761474609375
2.26135986328125,8.61369140625
2.361300048828125,8.575620727539063
2.461239013671875,8.537550659179688
2.5611782836914063,8.499480590820312
2.661118469238281,8.461409912109374
2.7610574340820313,8.42333984375
